"word1","word2","freq"
"small","projects",2
"small","round",2
"small","size",2
"small","steps",2
"small","thing",2
"smaller","small",2
"smaller","versions",2
"smart","move",2
"smart","person",2
"smell","freshly",2
"smells","good",2
"smiling","broadly",2
"smiling","loving",2
"smith","center",2
"smoke","cigarettes",2
"smoked","pork",2
"smoked","trout",2
"smokeless","tobacco",2
"smoking","bans",2
"smoking","signs",2
"smooth","shiny",2
"snails","spiders",2
"snap","shot",2
"snaps","carried",2
"sniffing","around",2
"snoop","dogg",2
"snow","christmas",2
"snow","ice",2
"snow","meant",2
"snow","white",2
"soap","dispenser",2
"social","graces",2
"social","interaction",2
"social","life",2
"social","marketing",2
"social","mores",2
"social","responsibility",2
"social","service",2
"social","services",2
"social","work",2
"socially","acceptable",2
"society","can",2
"society","said",2
"society","tells",2
"sockets","made",2
"soda","pop",2
"sodium","mg",2
"soft","drinks",2
"soft","ground",2
"soft","like",2
"soft","pastel",2
"soft","pink",2
"soft","serve",2
"soil","conservation",2
"solar","panel",2
"sold","properties",2
"sold","stock",2
"sole","purpose",2
"solo","cup",2
"solo","debut",2
"solution","bring",2
"solution","maintain",2
"solution","problem",2
"solve","every",2
"solve","little",2
"somebody","elses",2
"somebody","told",2
"somebody","used",2
"someday","oh",2
"somehow","get",2
"someone","asked",2
"someone","cant",2
"someone","find",2
"someone","help",2
"someone","ive",2
"someone","knew",2
"someone","making",2
"someone","must",2
"someone","new",2
"someone","recently",2
"someone","run",2
"someone","s",2
"someone","says",2
"someone","somewhere",2
"someone","suggested",2
"someone","talk",2
"someone","trying",2
"someone","wants",2
"someones","birthdate",2
"something","almost",2
"something","already",2
"something","altogether",2
"something","always",2
"something","behind",2
"something","bit",2
"something","break",2
"something","called",2
"something","city",2
"something","common",2
"something","doesnt",2
"something","entirely",2
"something","everyone",2
"something","experience",2
"something","fits",2
"something","genuinely",2
"something","got",2
"something","happen",2
"something","happened",2
"something","happy",2
"something","helps",2
"something","important",2
"something","ive",2
"something","kind",2
"something","knew",2
"something","love",2
"something","make",2
"something","marche",2
"something","might",2
"something","need",2
"something","one",2
"something","parents",2
"something","people",2
"something","productive",2
"something","prove",2
"something","rt",2
"something","see",2
"something","simple",2
"something","sinister",2
"something","take",2
"something","together",2
"something","took",2
"something","totally",2
"something","weve",2
"something","wont",2
"sometimes","almost",2
"sometimes","dont",2
"sometimes","held",2
"sometimes","instead",2
"sometimes","made",2
"sometimes","makes",2
"sometimes","much",2
"sometimes","need",2
"sometimes","one",2
"sometimes","smaller",2
"sometimes","takes",2
"sometimes","turn",2
"sometimes","used",2
"somewhat","confused",2
"somewhat","different",2
"somewhat","translator",2
"somewhere","around",2
"son","coul",2
"son","derile",2
"son","influential",2
"son","just",2
"son","one",2
"son","school",2
"son","took",2
"son","turn",2
"son","wrote",2
"song","called",2
"song","never",2
"song","show",2
"song","song",2
"song","whole",2
"songs","just",2
"sonoma","calif",2
"sony","says",2
"soo","can",2
"soon--graduate","high",2
"soon","come",2
"soon","found",2
"soon","get",2
"soon","go",2
"soon","haha",2
"soon","lol",2
"soon","saw",2
"soon","see",2
"soon","start",2
"soon","u",2
"soon","well",2
"sooner","can",2
"sooner","rather",2
"sophomore","junior",2
"sophomore","year",2
"sore","throat",2
"sorry","bout",2
"sorry","didnt",2
"sorry","dont",2
"sorry","forgot",2
"sorry","get",2
"sorry","havent",2
"sorry","ill",2
"sorry","one",2
"sorry","people",2
"sorry","trouble",2
"sorry","u",2
"sort","just",2
"sort","physical",2
"sort","safety",2
"souffle","dishes",2
"soul","man",2
"soul","music",2
"sound","great",2
"sound","leaf",2
"sound","name",2
"sound","strategy",2
"sounded","good",2
"sounds","better",2
"sounds","bit",2
"sounds","great",2
"sounds","just",2
"soundtrack","gruesome",2
"soundtrack","life",2
"soup","soul",2
"source","p",2
"source","said",2
"sources","said",2
"sources","say",2
"south","africas",2
"south","asia",2
"south","know",2
"south","korean",2
"south","loop",2
"south","melbourne",2
"south","orange",2
"south","park",2
"south","side",2
"south","slavic",2
"south","southwest",2
"south","sulawesi",2
"south","wales",2
"southeast","th",2
"southeastern","conference",2
"southern","border",2
"southern","comfort",2
"southern","side",2
"southern","star",2
"southwest","airlines",2
"southwestern","conference",2
"sovereign","nations",2
"sowell","said",2
"sox","game",2
"sp","now",2
"space","agency",2
"space","coming",2
"space","enjoy",2
"space","give",2
"space","new",2
"space","program",2
"space","see",2
"space","show",2
"space","square",2
"space","time",2
"spaghetti","sauce",2
"spain","now",2
"spandex","spin",2
"spatula","gently",2
"speak","louder",2
"speak","well",2
"speaker","house",2
"speaker","last",2
"speaker","nancy",2
"speaker","sheila",2
"speaking","something",2
"speaks","dont",2
"speaks","three",2
"speaks","volumes",2
"special","agent",2
"special","birthday",2
"special","brew",2
"special","education",2
"special","event",2
"special","least",2
"special","memories",2
"special","moment",2
"special","night",2
"special","note",2
"special","people",2
"special","powers",2
"special","purpose",2
"special","thanks",2
"special","think",2
"specialist","said",2
"specialty","health",2
"species","dependent",2
"specific","things",2
"spectacular","assumes",2
"speech","thursday",2
"speed","dial",2
"speed","endurance",2
"spelling","bee",2
"spelling","mistakes",2
"spencer","said",2
"spend","actually",2
"spend","christmas",2
"spend","city",2
"spend","dont",2
"spend","holidays",2
"spend","little",2
"spend","majority",2
"spend","next",2
"spend","summer",2
"spending","billion",2
"spending","habits",2
"spending","less",2
"spending","much",2
"spending","one",2
"spending","way",2
"spending","weekend",2
"spending","whole",2
"spends","million",2
"spends","six",2
"spent","attempting",2
"spent","entire",2
"spent","final",2
"spent","first",2
"spent","florence",2
"spent","friday",2
"spent","long",2
"spent","majority",2
"spent","months",2
"spent","nearly",2
"spent","night",2
"spent","past",2
"spent","relaxing",2
"spent","six",2
"spent","trying",2
"spent","weeks",2
"spew","collective",2
"spiders","yard",2
"spiked","slipped",2
"spinning","around",2
"spirit","christmas",2
"spirit","will",2
"spiritual","body",2
"spiritual","incorrupt",2
"spoiler","alert",2
"spoke","condition",2
"spoke","saloon",2
"spoken","people",2
"spoken","word",2
"spokesman","bill",2
"spokesman","group",2
"spokesman","jim",2
"spokesman","us",2
"spokeswoman","ann",2
"spokeswoman","julie",2
"spokeswoman","mary",2
"spokeswoman","said",2
"sport","button",2
"sport","shall",2
"sporting","event",2
"sporting","goods",2
"sports","bag",2
"sports","bar",2
"sports","betting",2
"sports","controversial",2
"sports","day",2
"sports","first",2
"sports","history",2
"sports","talk",2
"sports","television",2
"sports","world",2
"spot","people",2
"spot","season",2
"sprained","left",2
"spread","garnish",2
"spread","like",2
"spread","three",2
"spring","ball",2
"spring","cleaning",2
"spring","collection",2
"spring","dance",2
"spring","md",2
"spring","night",2
"spring","view",2
"spring","weather",2
"sprinkle","another",2
"spurs","lead",2
"spx","pivots",2
"spxdow","ndxnaz",2
"sq","ft",2
"square","foot",2
"square","park",2
"sr","brother",2
"sri","lanka",2
"st","anthonys",2
"st","augustine",2
"st","cleveland",2
"st","cloud",2
"st","congressional",2
"st","francis",2
"st","game",2
"st","house",2
"st","john",2
"st","joseph",2
"st","marys",2
"st","nd",2
"st","patties",2
"st","pattys",2
"st","peters",2
"st","pm",2
"st","tank",2
"stadium","bill",2
"stadium","germany",2
"stadium","proposal",2
"stadium","said",2
"staff","destroying",2
"staff","great",2
"staff","led",2
"staff","will",2
"staffing","levels",2
"staffing","model",2
"stage","dramatic",2
"stage","room",2
"stage","still",2
"stage","will",2
"staged","reading",2
"stairs","one",2
"staked","political",2
"stakes","high",2
"stall","recovery",2
"stalls","ew",2
"stamp","heritage",2
"stamped","sentiment",2
"stampin","demonstrator",2
"stand","behind",2
"stand","get",2
"stand","mixer",2
"stand","rest",2
"stand","side",2
"stand","trial",2
"stand","two",2
"stand","way",2
"standard","six-speed",2
"standardized","tests",2
"standards","state",2
"standing","front",2
"standing","middle",2
"standing","o",2
"standing","rain",2
"stands","one",2
"stands","still",2
"stanfords","andrew",2
"star-ledger","staff",2
"star","wands",2
"stark","contrasts",2
"starry","sky",2
"stars","friends",2
"stars","like",2
"stars","will",2
"start","another",2
"start","b",2
"start","counting",2
"start","first",2
"start","game",2
"start","ill",2
"start","posting",2
"start","project",2
"start","questioning",2
"start","said",2
"start","saturday",2
"start","something",2
"start","today",2
"started","asking",2
"started","climb",2
"started","crying",2
"started","early",2
"started","eating",2
"started","every",2
"started","four",2
"started","free",2
"started","hard",2
"started","losing",2
"started","oh",2
"started","pushing",2
"started","raising",2
"started","second",2
"started","something",2
"started","take",2
"started","training",2
"started","wearing",2
"started","years",2
"starting","job",2
"starting","low",2
"starting","pitching",2
"starting","round",2
"starting","september",2
"starting","thursday",2
"starting","wonder",2
"starts","day",2
"starts","getting",2
"starts","right",2
"state","agriculture",2
"state","announced",2
"state","assembly",2
"state","attorney",2
"state","benefit",2
"state","bird",2
"state","board",2
"state","clamber",2
"state","constitution",2
"state","control",2
"state","departments",2
"state","dont",2
"state","emergency",2
"state","first",2
"state","football",2
"state","funding",2
"state","given",2
"state","help",2
"state","house",2
"state","incentives",2
"state","investigators",2
"state","kentucky",2
"state","leaders",2
"state","legislature",2
"state","looking",2
"state","may",2
"state","might",2
"state","million",2
"state","monday",2
"state","music",2
"state","oregon",2
"state","p",2
"state","parks",2
"state","prison",2
"state","ranked",2
"state","really",2
"state","receiver",2
"state","regulators",2
"state","senate",2
"state","shock",2
"state","south",2
"state","spending",2
"state","taxes",2
"state","texas",2
"state","today",2
"state","universitys",2
"state","utah",2
"state","washington",2
"state","water",2
"state","wine",2
"state","workers",2
"stated","will",2
"statehouse","news",2
"statement","made",2
"statement","monday",2
"statement","saying",2
"statements","made",2
"states","allow",2
"states","also",2
"states","attorneys",2
"states","consciousness",2
"states","education",2
"states","go",2
"states","help",2
"states","including",2
"states","just",2
"states","largest",2
"states","nations",2
"states","never",2
"states","new",2
"states","ohio",2
"states","school",2
"states","senator",2
"states","shouldnt",2
"states","want",2
"states","washington",2
"states","will",2
"station","grocery",2
"station","restroom",2
"station","site",2
"station","wagon",2
"statistical","oddity",2
"status","group",2
"stay--home","mom",2
"stay","classy",2
"stay","fresh",2
"stay","healthy",2
"stay","night",2
"stay","safe",2
"stay","sane",2
"stay","touch",2
"stay","well",2
"stayed","house",2
"staying","night",2
"steadily","since",2
"steady","one",2
"steal","anything",2
"steal","one",2
"steampunk","strap",2
"stefan","laughs",2
"step","get",2
"step","one",2
"stephanie","rawlings-blake",2
"stephen","douglas",2
"steps","can",2
"steps","help",2
"steps","towards",2
"stereotypical","high",2
"sterilised","jars",2
"sterling","silver",2
"steroid","use",2
"steve","scheffler",2
"steve","spagnuolo",2
"stewart","said",2
"stick","around",2
"sticking","around",2
"sticky","side",2
"stifel","financial",2
"stigma","article",2
"still","aint",2
"still","allowed",2
"still","appears",2
"still","around",2
"still","asking",2
"still","awake",2
"still","bed",2
"still","better",2
"still","came",2
"still","chance",2
"still","comes",2
"still","considered",2
"still","continue",2
"still","discussing",2
"still","excited",2
"still","felt",2
"still","found",2
"still","fresh",2
"still","gets",2
"still","gives",2
"still","giving",2
"still","go",2
"still","gotta",2
"still","great",2
"still","high",2
"still","hung",2
"still","important",2
"still","infancy",2
"still","keeping",2
"still","kick",2
"still","kicking",2
"still","lol",2
"still","looked",2
"still","looks",2
"still","lost",2
"still","much",2
"still","next",2
"still","nothing",2
"still","old",2
"still","one",2
"still","opportunity",2
"still","people",2
"still","piece",2
"still","planning",2
"still","play",2
"still","playing",2
"still","proud",2
"still","put",2
"still","received",2
"still","refers",2
"still","rock",2
"still","shaking",2
"still","sitting",2
"still","snowing",2
"still","struggles",2
"still","sure",2
"still","thinking",2
"still","time",2
"still","trouble",2
"still","unsure",2
"still","used",2
"still","warm",2
"still","will",2
"still","working",2
"still","world",2
"still","worth",2
"stimulus","money",2
"stimulus","spending",2
"stir","bunch",2
"stir","chicken",2
"stir","chili",2
"stirring","frequently",2
"stitched","pieces",2
"stock","bring",2
"stock","exchange",2
"stock","offering",2
"stock","online",2
"stock","prices",2
"stock","trading",2
"stock","two",2
"stocks","bonds",2
"stolen","car",2
"stolen","funds",2
"stomach","bug",2
"stomach","u-t",2
"stomp","stomp",2
"stone","magazine",2
"stone","sculpture",2
"stood","beside",2
"stood","long",2
"stood","next",2
"stood","proudly",2
"stood","still",2
"stop","bleeding",2
"stop","buying",2
"stop","central",2
"stop","get",2
"stop","gets",2
"stop","going",2
"stop","know",2
"stop","lists",2
"stop","mine",2
"stop","music",2
"stop","playing",2
"stop","reading",2
"stop","someone",2
"stop","tried",2
"stopped","get",2
"stopped","thankful",2
"stopped","van",2
"stopping","every",2
"stopping","share",2
"store","around",2
"store","didnt",2
"store","great",2
"store","last",2
"store","minutes",2
"store","new",2
"store","owner",2
"store","think",2
"store","us",2
"store","will",2
"stores","including",2
"stores","like",2
"stores","likely",2
"stores","month",2
"stories","long",2
"stories","published",2
"stormed","much",2
"storms","strong",2
"story","also",2
"story","began",2
"story","begins",2
"story","behind",2
"story","can",2
"story","doesnt",2
"story","elements",2
"story","especially",2
"story","hope",2
"story","just",2
"story","kids",2
"story","know",2
"story","last",2
"story","love",2
"story","moving",2
"story","novel",2
"story","page",2
"story","read",2
"story","really",2
"story","said",2
"story","simply",2
"story","stairs",2
"story","still",2
"story","story",2
"story","students",2
"story","takes",2
"story","though",2
"story","todays",2
"story","told",2
"story","try",2
"story","us",2
"straight","bed",2
"straight","lines",2
"straight","month",2
"straight","next",2
"straight","oven",2
"straight","talk",2
"straight","year",2
"strained","right",2
"strange","people",2
"strangely","familiar",2
"strap","tape",2
"strategy","get",2
"strategy","least",2
"strawberry","harvest",2
"strawberry","jam",2
"stray","cats",2
"street","around",2
"street","band",2
"street","can",2
"street","come",2
"street","home",2
"street","im",2
"street","kind",2
"street","one",2
"street","pm",2
"street","said",2
"strength","need",2
"stressed","blessed",2
"stressful","day",2
"strike","zone",2
"strikeout","one",2
"striking","case",2
"striking","deal",2
"striking","eight",2
"striking","even",2
"string","quartet",2
"string","suicides",2
"strip","club",2
"striped","bass",2
"stripper","time",2
"strong","focus",2
"strong","independent",2
"strong","like",2
"strong","recovery",2
"strong","safety",2
"strong","sales",2
"strong","showing",2
"strong","stomach",2
"strong","vision",2
"strong","winds",2
"strong","women",2
"stronger","anticlockwise",2
"stronger","faster",2
"stronger","mentally",2
"strongest","loves",2
"struck","chord",2
"struck","earthquake",2
"struck","passing",2
"struck","side",2
"structural","integrity",2
"struggling","b",2
"struggling","get",2
"stuart","rabner",2
"stuck","im",2
"stuck","long",2
"stuck","traffic",2
"student","council",2
"student","learning",2
"students","become",2
"students","bus",2
"students","extensive",2
"students","fresh",2
"students","gathered",2
"students","just",2
"students","know",2
"students","learn",2
"students","nearby",2
"students","one",2
"students","oregon",2
"students","spend",2
"students","staff",2
"students","take",2
"students","today",2
"students","took",2
"students","trying",2
"students","university",2
"students","used",2
"students","want",2
"studies","said",2
"study","said",2
"study","study",2
"study","will",2
"study","years",2
"stuff","also",2
"stuff","get",2
"stuff","going",2
"stuff","got",2
"stuff","love",2
"stuff","now",2
"stuff","used",2
"stuffed","animals",2
"stumbled","across",2
"stunning","-",2
"style","now",2
"subject","change",2
"subject","line",2
"subject","much",2
"subjects","people",2
"substance","use",2
"substances","around",2
"substantial","investments",2
"success","high",2
"success","rate",2
"success","running",2
"success","stories",2
"successful","business",2
"successful","can",2
"successful","will",2
"successfully","managed",2
"sucks","lol",2
"sudanese","army",2
"suddenly","born",2
"suffer","health",2
"suffered","four",2
"suffered","result",2
"sugar","beat",2
"sugar","can",2
"sugar","cookies",2
"sugar","g",2
"sugar","make",2
"suggest","feeling",2
"suggest","might",2
"suggest","read",2
"suggested","donation",2
"suit","jacket",2
"suit","says",2
"summary","song",2
"summer","aint",2
"summer","break",2
"summer","breeze",2
"summer","camp",2
"summer","clothes",2
"summer","dont",2
"summer","early",2
"summer","enrichment",2
"summer","four",2
"summer","id",2
"summer","im",2
"summer","long",2
"summer","looking",2
"summer","masculine",2
"summer","movies",2
"summer","need",2
"summer","nights",2
"summer","said",2
"summer","time",2
"summer","vacation",2
"summer","way",2
"summer","well",2
"summers","brucker",2
"summit","chicago",2
"summit","county",2
"sun","belt",2
"sun","city",2
"sun","im",2
"sun","love",2
"sun","may",2
"sun","rose",2
"sun","went",2
"sunday","april",2
"sunday","fun",2
"sunday","lunch",2
"sunday","may",2
"sunday","monday",2
"sunday","nights",2
"sunday","pm",2
"sunday","will",2
"sundays","opponent",2
"sunshine","law",2
"sunshine","today",2
"super","early",2
"super","happy",2
"super","hero",2
"super","soaker",2
"super","talented",2
"super","tuesday",2
"supply","business",2
"supply","stronger",2
"support","afghan",2
"support","among",2
"support","check",2
"support","community",2
"support","funding",2
"support","individuals",2
"support","look",2
"support","mom",2
"support","one",2
"support","professionals",2
"support","school",2
"support","team",2
"support","water",2
"support","will",2
"support","work",2
"supporters","said",2
"supporters","say",2
"supporting","cast",2
"supports","extending",2
"suppose","somewhat",2
"supposed","going",2
"supposed","help",2
"supposed","mean",2
"supposed","take",2
"sure","click",2
"sure","come",2
"sure","even",2
"sure","feel",2
"sure","felt",2
"sure","find",2
"sure","food",2
"sure","friends",2
"sure","heard",2
"sure","hes",2
"sure","hey",2
"sure","hope",2
"sure","isnt",2
"sure","ive",2
"sure","just",2
"sure","lots",2
"sure","love",2
"sure","much",2
"sure","point",2
"sure","really",2
"sure","right",2
"sure","schools",2
"sure","seen",2
"sure","sign",2
"sure","single",2
"sure","someone",2
"sure","spend",2
"sure","stay",2
"sure","thanks",2
"sure","thats",2
"sure","theyre",2
"sure","things",2
"sure","time",2
"sure","wasnt",2
"sure","youve",2
"surfaced","listed",2
"surgeon","dr",2
"surgery","season",2
"surprise","surprise",2
"surprised","find",2
"surprised","hear",2
"surprised","just",2
"surprised","look",2
"surprising","really",2
"surrender","surrender",2
"surrounding","one",2
"surrounding","trees",2
"survey","also",2
"survived","camp",2
"survived","father",2
"survived","last",2
"survivor","jupiter",2
"susan","b",2
"sushi","rolls",2
"suspect","good",2
"suspect","hockey",2
"suspect","might",2
"suspect","several",2
"sussex","county",2
"sustainable","way",2
"sveum","will",2
"swap","meet",2
"swear","dont",2
"sweat","shirts",2
"sweat","small",2
"sweeping","views",2
"sweet","can",2
"sweet","potatoes",2
"sweet","take",2
"sweet","treat",2
"sweet","yummy",2
"sweetest","day",2
"swing","states",2
"swing","tackle",2
"swiss","cheese",2
"swollen","shut",2
"symptoms","generally",2
"synchrony","inc",2
"syndicated","radio",2
"synthetic","drugs",2
"synthetic","turf",2
"system","-",2
"system","also",2
"system","can",2
"system","doesnt",2
"system","every",2
"system","great",2
"system","languished",2
"system","make",2
"system","reaction",2
"system","repeatedly",2
"system","schools",2
"system","three",2
"system","well",2
"systems","used",2
"t-shirts","sweat",2
"t","shirts",2
"t","t",2
"t","training",2
"t","w",2
"taaffe","handicap",2
"table","next",2
"table","several",2
"table","sits",2
"table","starting",2
"table","top",2
"tables","chairs",2
"tables","made",2
"tack","sale",2
"tadics","democrats",2
"tai","chi",2
"take","-",2
"take","account",2
"take","along",2
"take","bit",2
"take","cards",2
"take","closer",2
"take","different",2
"take","dress",2
"take","easy",2
"take","even",2
"take","everything",2
"take","eyes",2
"take","four",2
"take","fourth",2
"take","full",2
"take","heat",2
"take","hour",2
"take","job",2
"take","just",2
"take","list",2
"take","mental",2
"take","money",2
"take","newly",2
"take","opportunity",2
"take","organization",2
"take","people",2
"take","pics",2
"take","piece",2
"take","pride",2
"take","risks",2
"take","seconds",2
"take","seriously",2
"take","shape",2
"take","shower",2
"take","slow",2
"take","something",2
"take","sons",2
"take","sort",2
"take","st",2
"take","steps",2
"take","stock",2
"take","subject",2
"take","take",2
"take","teams",2
"take","though",2
"take","train",2
"take","turns",2
"take","vienna",2
"take","will",2
"take","world",2
"taken","aback",2
"taken","advantage",2
"taken","custody",2
"taken","days",2
"taken","fund",2
"taken","gamers",2
"taken","home",2
"taken","hospital",2
"taken","jail",2
"taken","long",2
"taken","seriously",2
"taken","state",2
"taken","talking",2
"taken","tidy",2
"taken","together",2
"taken","toll",2
"taken","us",2
"takes","another",2
"takes","around",2
"takes","awhile",2
"takes","back",2
"takes","courage",2
"takes","effort",2
"takes","get",2
"takes","just",2
"takes","little",2
"takes","new",2
"takes","one",2
"takes","risks",2
"takes","second",2
"takes","seven",2
"taking","account",2
"taking","action",2
"taking","advantage",2
"taking","chances",2
"taking","classes",2
"taking","full",2
"taking","good",2
"taking","hours",2
"taking","issue",2
"taking","kids",2
"taking","lot",2
"taking","names",2
"taking","nap",2
"taking","photos",2
"taking","shape",2
"taking","turns",2
"taking","us",2
"tale","old",2
"tale","two",2
"talent","school",2
"talk","also",2
"talk","anyone",2
"talk","day",2
"talk","family",2
"talk","im",2
"talk","just",2
"talk","lot",2
"talk","much",2
"talk","people",2
"talk","show",2
"talk","social",2
"talk","time",2
"talk","today",2
"talk","twitter",2
"talked","like",2
"talked","making",2
"talking","back",2
"talking","cell",2
"talking","dont",2
"talking","heads",2
"talking","point",2
"talks","friday",2
"talladega","ala",2
"tampa","fla",2
"tampering","hindering",2
"tank","battalion",2
"tank","top",2
"tanning","beds",2
"tap","shoulder",2
"tape","recorder",2
"tar","heels",2
"tara","reid",2
"target","audience",2
"target","even",2
"targeting","talent",2
"tasaka","guri",2
"task","improving",2
"tasks","will",2
"taste","food",2
"taste","freedom",2
"taste","rain",2
"tasted","one",2
"tastes","great",2
"tasting","menu",2
"tasting","room",2
"tasty","dishes",2
"tate","modern",2
"taught","colleen",2
"taught","dreamsily",2
"taught","high",2
"tax","bill",2
"tax","burden",2
"tax","credits",2
"tax","expenditure",2
"tax","levy",2
"tax","policy",2
"tax","system",2
"tax","treatment",2
"taxable","income",2
"taxable","incomes",2
"taxes","fees",2
"taxes","wealthy",2
"taxi","drivers",2
"taxpayer","dollars",2
"taylor","jackson",2
"taylor","said",2
"tbsp","olive",2
"td","great",2
"tea","bag",2
"tea","leaf",2
"tea","leaves",2
"tea","one",2
"tea","plantations",2
"teach","arse",2
"teach","english",2
"teach","lessons",2
"teach","math",2
"teach","son",2
"teach","us",2
"teachable","moment",2
"teacher","can",2
"teacher","taught",2
"teachers","police",2
"teachers","unions",2
"teachers","use",2
"teaches","us",2
"teaching","teams",2
"team","-",2
"team","-big",2
"team","already",2
"team","back",2
"team","bus",2
"team","called",2
"team","coaches",2
"team","come",2
"team","creates",2
"team","fall",2
"team","great",2
"team","held",2
"team","hopefully",2
"team","knew",2
"team","land",2
"team","last",2
"team","like",2
"team","look",2
"team","lost",2
"team","lot",2
"team","made",2
"team","meeting",2
"team","member",2
"team","might",2
"team","need",2
"team","nfl",2
"team","now",2
"team","number",2
"team","plays",2
"team","season",2
"team","think",2
"team","tried",2
"team","try",2
"team","well",2
"team","went",2
"team","wins",2
"team","without",2
"team","work",2
"team","world",2
"teammates","fans",2
"teams","awesome",2
"teams","can",2
"teams","cant",2
"teams","coaches",2
"teams","good",2
"teams","hes",2
"teams","two",2
"teams","win",2
"tear","apart",2
"tear","away",2
"tear","us",2
"tears","oh",2
"tech","set",2
"tech","support",2
"technical","foul",2
"technique","can",2
"ted","kulongoski",2
"ted","strickland",2
"teen","drivers",2
"teen","pregnancy",2
"teen","wolf",2
"teenage","dream",2
"teenager","took",2
"teenagers","young",2
"teens","early",2
"teens","parents",2
"teens","used",2
"teeny","tiny",2
"tel","aviv",2
"telepathy","claims",2
"television","ads",2
"television","programs",2
"television","radio",2
"television","set",2
"television","show",2
"television","shows",2
"tell","always",2
"tell","anyone",2
"tell","anything",2
"tell","cant",2
"tell","children",2
"tell","didnt",2
"tell","folks",2
"tell","get",2
"tell","got",2
"tell","guy",2
"tell","havent",2
"tell","heard",2
"tell","hey",2
"tell","judge",2
"tell","kids",2
"tell","like",2
"tell","little",2
"tell","long",2
"tell","mom",2
"tell","parents",2
"tell","right",2
"tell","thats",2
"tell","truth",2
"tell","will",2
"tell","writers",2
"telling","calm",2
"telling","people",2
"telling","story",2
"telling","want",2
"tells","didnt",2
"tells","need",2
"temperature","degrees",2
"temporary","custody",2
"temporary","permanent",2
"ten","foot",2
"ten","one",2
"ten","standings",2
"tennessee","gas",2
"tennessee","mother",2
"tennessee","state",2
"tens","billions",2
"tensions","rose",2
"tenure","commission",2
"term","economic",2
"term","even",2
"term","future",2
"terminally","ill",2
"terminals","potential",2
"terms","like",2
"terra","cotta-clad",2
"terrazas","estoril",2
"terrelle","pryor",2
"terrence","jones",2
"terrible","right",2
"terrible","thing",2
"terrorism","task",2
"terrorists","even",2
"tesone","field",2
"test","can",2
"test","determines",2
"test","pressings",2
"test","run",2
"test","time",2
"test","try",2
"test","whether",2
"testosterone","use",2
"tests","like",2
"tests","showed",2
"texas","hold",2
"texas","police",2
"texas","rangers",2
"texas","rep",2
"texas","state",2
"texas","sweet",2
"text","im",2
"text","speech",2
"tg","rs",2
"th-mile","race",2
"th","album",2
"th","amendment",2
"th","congressional",2
"th","daddy",2
"th","general",2
"th","go",2
"th","hedgehunter",2
"th","im",2
"th","inning",2
"th","judicial",2
"th","july",2
"th","largest",2
"th","national",2
"th","next",2
"th","prospective",2
"th","straight",2
"th","streets",2
"th","wasnt",2
"th","wedding",2
"th","week",2
"th","year",2
"thai","iced",2
"thai","training",2
"thank-","notes",2
"thank","booked",2
"thank","following",2
"thank","got",2
"thank","great",2
"thank","just",2
"thank","lord",2
"thank","reminder",2
"thank","rick",2
"thank","support",2
"thank","sweet",2
"thank","watching",2
"thank","well",2
"thank","yes",2
"thanks","bro",2
"thanks","checking",2
"thanks","chris",2
"thanks","dont",2
"thanks","friend",2
"thanks","friends",2
"thanks","fun",2
"thanks","giving",2
"thanks","goes",2
"thanks","grace",2
"thanks","guys",2
"thanks","ive",2
"thanks","joining",2
"thanks","letting",2
"thanks","million",2
"thanks","mr",2
"thanks","music",2
"thanks","note",2
"thanks","part",2
"thanks","perfect",2
"thanks","posting",2
"thanks","shoutout",2
"thanks","social",2
"thanks","spreading",2
"thanks","think",2
"thanks","using",2
"thanks","visiting",2
"thats","almost",2
"thats","already",2
"thats","around",2
"thats","bit",2
"thats","brother",2
"thats","case",2
"thats","certainly",2
"thats","coming",2
"thats","costing",2
"thats","dont",2
"thats","easy",2
"thats","fair",2
"thats","fans",2
"thats","far",2
"thats","feels",2
"thats","funny",2
"thats","gets",2
"thats","gonna",2
"thats","happened",2
"thats","hes",2
"thats","high",2
"thats","insane",2
"thats","issue",2
"thats","ive",2
"thats","know",2
"thats","learned",2
"thats","like",2
"thats","look",2
"thats","love",2
"thats","mean",2
"thats","much",2
"thats","need",2
"thats","normal",2
"thats","okay",2
"thats","ridiculous",2
"thats","sad",2
"thats","second",2
"thats","senior",2
"thats","sure",2
"thats","throw",2
"thats","time",2
"thats","told",2
"thats","took",2
"thats","tough",2
"thats","uniquely",2
"thats","used",2
"thats","welcome",2
"thats","well",2
"thats","whats",2
"thats","years",2
"theater","companies",2
"theatre","huzzah",2
"theft","connection",2
"theme","love",2
"theme","month",2
"theme","song",2
"theo","epstein",2
"theory","dr",2
"therefore","less",2
"theres","always",2
"theres","definite",2
"theres","hot",2
"theres","less",2
"theres","link",2
"theres","lots",2
"theres","many",2
"theres","marketing",2
"theres","mr",2
"theres","need",2
"theres","nowhere",2
"theres","plenty",2
"theres","probably",2
"theres","really",2
"theres","serious",2
"theres","sort",2
"theres","times",2
"theres","word",2
"theyd","already",2
"theyd","get",2
"theyll","able",2
"theyll","get",2
"theyre","able",2
"theyre","coming",2
"theyre","currently",2
"theyre","following",2
"theyre","making",2
"theyre","offering",2
"theyre","playing",2
"theyre","quickly",2
"theyre","really",2
"theyre","seeing",2
"theyre","successful",2
"theyre","talking",2
"theyre","willing",2
"theyre","working",2
"theyve","decided",2
"theyve","given",2
"theyve","just",2
